tau_V,tau_G,tau_M,tau_T,w_V,w_G,w_M,FAR,FRR,AER
20,,40,48,0.3,,0.7,52.0,0.4444444444444444,26.22222222222222
20,,40,48,0.35,,0.65,53.77777777777778,0.4444444444444444,27.11111111111111
20,,40,48,0.4,,0.6,54.666666666666664,0.4444444444444444,27.555555555555554
20,,40,48,0.45,,0.55,54.0,0.4444444444444444,27.22222222222222
20,,40,48,0.5,,0.5,53.77777777777778,0.4444444444444444,27.11111111111111
20,,40,48,0.55,,0.45,53.55555555555556,0.4444444444444444,27.0
20,,40,48,0.6,,0.4,52.44444444444444,0.4444444444444444,26.444444444444443
20,,40,48,0.65,,0.35,51.77777777777778,0.4444444444444444,26.11111111111111
20,,40,48,0.7,,0.3,52.0,0.4444444444444444,26.22222222222222
20,,40,48,0.75,,0.25,51.333333333333336,0.4444444444444444,25.88888888888889
20,,40,48,0.8,,0.2,50.44444444444444,0.4444444444444444,25.444444444444443
20,,40,48,0.85,,0.15,49.333333333333336,0.4444444444444444,24.88888888888889
20,,40,48,0.9,,0.1,49.55555555555556,0.4444444444444444,25.0
20,,40,48,0.95,,0.05,47.77777777777778,0.4444444444444444,24.11111111111111
20,,40,50,0.05,,0.95,40.888888888888886,1.7777777777777777,21.333333333333332
20,,40,50,0.1,,0.9,41.55555555555556,1.1111111111111112,21.333333333333336
20,,40,50,0.15,,0.85,41.77777777777778,1.0,21.38888888888889
20,,40,50,0.2,,0.8,42.22222222222222,0.6666666666666666,21.444444444444443
20,,40,50,0.25,,0.75,43.333333333333336,0.5555555555555556,21.944444444444446
20,,40,50,0.3,,0.7,42.888888888888886,0.5555555555555556,21.72222222222222
20,,40,50,0.35,,0.65,44.666666666666664,0.4444444444444444,22.555555555555554
20,,40,50,0.4,,0.6,46.44444444444444,0.4444444444444444,23.444444444444443
20,,40,50,0.45,,0.55,46.666666666666664,0.4444444444444444,23.555555555555554
20,,40,50,0.5,,0.5,48.666666666666664,0.4444444444444444,24.555555555555554
20,,40,50,0.55,,0.45,47.77777777777778,0.4444444444444444,24.11111111111111
20,,40,50,0.6,,0.4,48.22222222222222,0.4444444444444444,24.333333333333332
