tau_V,tau_G,tau_M,tau_T,w_V,w_G,w_M,FAR,FRR,AER
40,46,,72,0.95,0.05,,0.6666666666666666,9.444444444444445,5.055555555555555
40,46,,74,0.05,0.95,,9.333333333333334,56.22222222222222,32.77777777777778
40,46,,74,0.1,0.9,,8.666666666666666,56.0,32.333333333333336
40,46,,74,0.15,0.85,,7.777777777777778,55.44444444444444,31.61111111111111
40,46,,74,0.2,0.8,,7.111111111111111,54.333333333333336,30.72222222222222
40,46,,74,0.25,0.75,,6.222222222222222,52.55555555555556,29.38888888888889
40,46,,74,0.3,0.7,,5.333333333333333,51.44444444444444,28.38888888888889
40,46,,74,0.35,0.65,,3.7777777777777777,50.0,26.88888888888889
40,46,,74,0.4,0.6,,3.3333333333333335,48.77777777777778,26.055555555555557
40,46,,74,0.45,0.55,,2.6666666666666665,46.44444444444444,24.555555555555554
40,46,,74,0.5,0.5,,2.0,44.22222222222222,23.11111111111111
40,46,,74,0.55,0.45,,1.7777777777777777,42.0,21.88888888888889
40,46,,74,0.6,0.4,,1.5555555555555556,38.44444444444444,20.0
40,46,,74,0.65,0.35,,0.8888888888888888,35.0,17.944444444444443
40,46,,74,0.7,0.3,,0.6666666666666666,30.333333333333332,15.5
40,46,,74,0.75,0.25,,0.6666666666666666,24.88888888888889,12.777777777777779
40,46,,74,0.8,0.2,,0.4444444444444444,19.88888888888889,10.166666666666666
40,46,,74,0.85,0.15,,0.0,16.77777777777778,8.38888888888889
40,46,,74,0.9,0.1,,0.0,13.777777777777779,6.888888888888889
40,46,,74,0.95,0.05,,0.0,12.444444444444445,6.222222222222222
40,48,,40,0.05,0.95,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.1,0.9,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.15,0.85,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.2,0.8,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.25,0.75,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.3,0.7,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.35,0.65,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.4,0.6,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.45,0.55,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.5,0.5,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.55,0.45,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.6,0.4,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.65,0.35,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.7,0.3,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.75,0.25,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.8,0.2,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.85,0.15,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.9,0.1,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,40,0.95,0.05,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.05,0.95,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.1,0.9,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.15,0.85,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.2,0.8,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.25,0.75,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.3,0.7,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.35,0.65,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.4,0.6,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.45,0.55,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.5,0.5,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.55,0.45,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.6,0.4,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.65,0.35,,50.666666666666664,9.777777777777779,30.22222222222222
40,48,,42,0.7,0.3,,50.666666666666664,9.777777777777779,30.22222222222222
